time,city,row,lat,lon,id,title,start_ts,report_type,severity,lat_long,severity_quadratic,city,anomalous
2016-12-12 22:25:32,Aleppo,4220,36.201240000000006,37.16117,BJfl5LnA5hGz6AvRy13KCQ,"Syrian Observatory: Over 10,000 civilians flee east Aleppo in 24 hours",2016-12-12 22:25:32,Geopolitical,extreme,"(36.201240000000006, 37.161169999999998)",25.0,Aleppo,1.0
2016-12-12 22:25:34,Aleppo,4221,36.201240000000006,37.16117,Xtk45rnA5hG8uAvRy13KCQ,Syrian army takes Aleppo district under intense bombardment,2016-12-12 22:25:34,Geopolitical,extreme,"(36.201240000000006, 37.161169999999998)",25.0,Aleppo,1.0
2016-12-12 22:25:45,Aleppo,4223,36.201240000000006,37.16117,3pmw7LnA5hGjcwvRy13KCQ,Syrian Observatory: Syrian army in control of 90 percent of areas held by militants in Aleppo,2016-12-12 22:25:45,Geopolitical,high,"(36.201240000000006, 37.161169999999998)",16.0,Aleppo,1.0
2016-12-12 22:26:15,Kota Bharu,4225,5.33333,102.0,En1k_rnA5hGpAQvRy13KCQ,'Pyan' and 'Rambai' captivate at sending-off for 14th Agong,2016-12-12 22:26:15,Other,moderate,"(5.3333300000000001, 102.0)",4.0,Kota Bharu,1.0
2016-12-12 23:05:45,Tianshui,59,35.0,105.0,On4kg7_A5hG8tZECZNc2RA,"Iran seals $17 bln Boeing deal, close to Airbus order",2016-12-12 23:05:45,Other,moderate,"(35.0, 105.0)",4.0,Tianshui,1.0
2016-12-12 23:06:24,Aleppo,4319,36.201240000000006,37.16117,QjW3mr_A5hGU+wvRy13KCQ,Syrian government seizes another Aleppo district: Monitor,2016-12-12 23:06:24,Geopolitical,extreme,"(36.201240000000006, 37.161169999999998)",25.0,Aleppo,1.0
2016-12-12 23:08:10,Aleppo,4359,36.201240000000006,37.16117,VElw2b_A5hGrnQvRy13KCQ,LATEST VIDEO: Syrian Gov't  Forces Pounds Rebel-held Aleppo,2016-12-12 23:08:10,Geopolitical,extreme,"(36.201240000000006, 37.161169999999998)",25.0,Aleppo,1.0
2016-12-12 23:08:54,Aleppo,60,36.201240000000006,37.16117,YEnb87_A5hGr_ZICZNc2RA,94% Seized: Key east Aleppo liberated by Syrian Army after swift night assault / Map,2016-12-12 23:08:54,Geopolitical,moderate,"(36.201240000000006, 37.161169999999998)",4.0,Aleppo,1.0
2016-12-12 23:12:41,Aleppo,4421,36.201240000000006,37.16117,NsdZe8DA5hGo7ArRy13KCQ,"Assad regime gains control over 95 pct of Aleppo, Russian officials say",2016-12-12 23:12:41,Geopolitical,moderate,"(36.201240000000006, 37.161169999999998)",4.0,Aleppo,1.0
2016-12-12 23:13:17,Cheongju-si,4374,36.63722,127.48971999999999,8KzlkMDA5hGDgpICZNc2RA,"Crane truck accident leaves 2 workers dead, 2 seriously injured",2016-12-12 23:13:17,Infrastructure,medium,"(36.637219999999999, 127.48971999999999)",9.0,Cheongju-si,1.0
2016-12-12 23:14:34,Rājshāhi,4440,24.0,88.0,YuPIvsDA5hGvXgjRy13KCQ,BJP has stooped to ‘new low’ of politics: TMC leader Derek O’Brien,2016-12-12 23:14:34,Other,moderate,"(24.0, 88.0)",4.0,Rājshāhi,1.0
2016-12-12 23:15:33,Nairobi,4450,1.0,38.0,Qkuf4cDA5hGWAgjRy13KCQ,Uganda: When Kenyan Immigration Officials Almost Deported Me,2016-12-12 23:15:33,Infrastructure,moderate,"(1.0, 38.0)",4.0,Nairobi,1.0
2016-12-12 23:15:37,Aleppo,4452,36.201240000000006,37.16117,eEQx5MDA5hG1KAjRy13KCQ,Over 13K civilians evacuated from Aleppo regions in 24 hours,2016-12-12 23:15:37,Geopolitical,extreme,"(36.201240000000006, 37.161169999999998)",25.0,Aleppo,1.0
2016-12-12 23:15:48,Cheongju-si,4321,36.5,127.75,0JTr6sDA5hGH_5ICZNc2RA,S. Korean Military to Replace Computer Vaccine System,2016-12-12 23:15:48,Geopolitical,moderate,"(36.5, 127.75)",4.0,Cheongju-si,1.0
2016-12-12 23:15:57,İstanbul,4428,41.01384,28.949659999999998,PDtM8MDA5hGDdQrRy13KCQ,South Africa: TV Producer Descibes Turkey Bomb Horror,2016-12-12 23:15:57,Physical Threats,moderate,"(41.013840000000002, 28.949659999999998)",4.0,İstanbul,1.0
2016-12-12 23:16:09,Cheongju-si,4433,36.5,127.75,oDtU98DA5hGKCQrRy13KCQ,Absolut Vodka Used South Korea’s Impeachment Protests in an Ad. People Are Not Happy,2016-12-12 23:16:09,Infrastructure,moderate,"(36.5, 127.75)",4.0,Cheongju-si,1.0
2016-12-12 23:17:37,Aleppo,4492,36.201240000000006,37.16117,6CSeK8HA5hGnb5cCZNc2RA,Syrian army seizes Aleppo’s Sheikh Saeed district,2016-12-12 23:17:37,Geopolitical,moderate,"(36.201240000000006, 37.161169999999998)",4.0,Aleppo,1.0
2016-12-12 23:17:42,Aleppo,4493,36.201240000000006,37.16117,UlWmLsHA5hGOswjRy13KCQ,ISIL recaptures ancient city of Palmyra in Syria,2016-12-12 23:17:42,Geopolitical,moderate,"(36.201240000000006, 37.161169999999998)",4.0,Aleppo,1.0
2016-12-12 23:17:52,Aleppo,4478,36.201240000000006,37.16117,fvRhNMHA5hGeywnRy13KCQ,The Latest: IS detains dozens in Syria's Palmyra,2016-12-12 23:17:52,Geopolitical,extreme,"(36.201240000000006, 37.161169999999998)",25.0,Aleppo,1.0
2016-12-12 23:18:00,Cheongju-si,4510,36.63722,127.48971999999999,YtWSOcHA5hGJigrRy13KCQ,"Crane truck accident leaves 2 workers dead, 2 seriously injured",2016-12-12 23:18:00,Infrastructure,medium,"(36.637219999999999, 127.48971999999999)",9.0,Cheongju-si,1.0
2016-12-12 23:18:03,Preston,4511,54.75844,-2.6953099999999997,WPDfOsHA5hGKGgrRy13KCQ,Theresa May sets out plan to adopt official definition of anti-Semitism in fight to tackle rise in anti-Jewish attacks,2016-12-12 23:18:03,Other,moderate,"(54.75844, -2.6953099999999997)",4.0,Preston,1.0
2016-12-12 23:19:08,Multān,4524,30.0,70.0,bAKiYcHA5hGtC5MCZNc2RA,Pakistan International Airlines grounds ATR fleet after crash,2016-12-12 23:19:08,Other,moderate,"(30.0, 70.0)",4.0,Multān,1.0
2016-12-13 00:00:00,Ambattūr,93,13.63439,79.543521,REaozPLA5hGepgrRy13KCQ,Tirupati Airport resumes operations following passage of Cyclone Vardah - Update,2016-12-13 00:00:00,riskline_7,moderate,"(13.63439, 79.543520999999998)",4.0,Ambattūr,1.0
2016-12-13 00:00:00,Ambattūr,5329,12.983288,80.16327700000001,nm42ltzA5hG3wwjRy13KCQ,Operations resume at Chennai Airport following Cyclone Vardah - Update,2016-12-13 00:00:00,riskline_7,moderate,"(12.983288, 80.163277000000008)",4.0,Ambattūr,1.0
2016-12-13 00:00:00,Columbus,5414,39.898226,-84.220601,bou2vejA5hGXUp0CZNc2RA,"Suspicious package triggers security alert at Dayton Airport, Ohio",2016-12-13 00:00:00,riskline_7,moderate,"(39.898226000000001, -84.220601000000002)",4.0,Columbus,1.0
2016-12-13 00:00:00,Melbourne,6111,-42.8825088,147.3281233,Av1DaArB5hG7qZQCZNc2RA,Damaging winds warning issued for Tasmania,2016-12-13 00:00:00,riskline_5,moderate,"(-42.882508799999997, 147.32812329999999)",4.0,Melbourne,1.0
2016-12-13 00:00:00,Melbourne,96649,-37.81823,144.9669,voujXITB5hGeMgnRy13KCQ,Power failure impedes train services in Melbourne,2016-12-13 00:00:00,riskline_7,moderate,"(-37.81823, 144.96690000000001)",4.0,Melbourne,1.0
2016-12-13 00:00:00,Mogadishu,6318,2.4094,40.5948,oMVVlQ_B5hGobAnRy13KCQ,Suspected al-Shabaab militants bomb telephone masts in Mandera county,2016-12-13 00:00:00,riskline_2,medium,"(2.4094000000000002, 40.594799999999999)",9.0,Mogadishu,1.0
2016-12-13 00:00:00,Mogadishu,6853,-0.3665,42.5331,ZlVYryTB5hG0MpQCZNc2RA,Measles outbreak reported in Kismayo,2016-12-13 00:00:00,riskline_6,moderate,"(-0.36649999999999999, 42.533099999999997)",4.0,Mogadishu,1.0
2016-12-13 00:05:55,London,4640,51.50853,-0.12574000000000002,wtEy68fA5hG3FAjRy13KCQ,Flood-hit London residents forced to be rescued by dinghy as hundreds are evacuated,2016-12-13 00:05:55,Natural Disaster,moderate,"(51.50853, -0.12574000000000002)",4.0,London,1.0
2016-12-13 00:07:25,Atlanta,4670,33.39678,-84.59576,VtneIMjA5hGKOAvRy13KCQ,Wind Advisory,2016-12-13 00:07:25,Other,moderate,"(33.39678, -84.595759999999999)",4.0,Atlanta,1.0
2016-12-13 00:08:32,Atlanta,4746,33.03929,-85.03133000000001,XLVmSMjA5hG+M5cCZNc2RA,LaGrange police investigate report of shots fired at home,2016-12-13 00:08:32,Physical Threats,moderate,"(33.039290000000001, -85.031330000000011)",4.0,Atlanta,1.0
2016-12-13 00:13:51,Wichita,4834,39.76,-98.5,akp4BsnA5hGRCgjRy13KCQ,Trump Attacks Lockheed’s F-35 Fighter in Blow to Defense Stocks,2016-12-13 00:13:51,Other,moderate,"(39.759999999999998, -98.5)",4.0,Wichita,1.0
2016-12-13 00:13:53,Wichita,4804,39.76,-98.5,nOH4B8nA5hG7mgvRy13KCQ,House to start probe on violent dispersal outside US Embassy; MPD cop summoned,2016-12-13 00:13:53,Other,medium,"(39.759999999999998, -98.5)",9.0,Wichita,1.0
2016-12-13 01:03:37,Baltimore,4855,40.27245,-76.90567,alPJ+s_A5hGPGQnRy13KCQ,2 charged in shooting outside Atlantic City casino,2016-12-13 01:03:37,Physical Threats,moderate,"(40.272449999999999, -76.905670000000001)",4.0,Baltimore,1.0
2016-12-13 01:05:08,Preston,4858,54.75844,-2.6953099999999997,OObSMNDA5hG1PQnRy13KCQ,UK police arrests six in anti-terrorism raids,2016-12-13 01:05:08,Crime,moderate,"(54.75844, -2.6953099999999997)",4.0,Preston,1.0
2016-12-13 01:05:19,Aguascalientes,4859,23.0,-102.0,kMIuN9DA5hGQSQnRy13KCQ,Canceled Flights for Southwest’s LAX-Mexico Routes (LUV),2016-12-13 01:05:19,Other,moderate,"(23.0, -102.0)",4.0,Aguascalientes,1.0
2016-12-13 01:09:07,Tokyo,4935,35.685359999999996,139.75309,xowjv9DA5hG_IJ4CZNc2RA,Japan Lodges Protest Against China's Claims Concerning Air Incident Near Okinawa,2016-12-13 01:09:07,Other,moderate,"(35.685359999999996, 139.75308999999999)",4.0,Tokyo,1.0
2016-12-13 01:09:51,Charlotte,4895,35.227090000000004,-80.84313,rIxG2dDA5hGmewvRy13KCQ,"Man stabbed to death in south Charlotte, CMPD says",2016-12-13 01:09:51,Crime,moderate,"(35.227090000000004, -80.843130000000002)",4.0,Charlotte,1.0
2016-12-13 03:04:43,Aleppo,5315,36.201240000000006,37.16117,vMKT5eDA5hGkVpcCZNc2RA,"Syria army takes Aleppo district, battle in ‘final phase’",2016-12-13 03:04:43,Geopolitical,extreme,"(36.201240000000006, 37.161169999999998)",25.0,Aleppo,1.0
2016-12-13 03:05:25,Aleppo,5256,36.201240000000006,37.16117,Gj2T_uDA5hG_mAnRy13KCQ,Syria rebels retreat in Aleppo in 'terrifying' collapse,2016-12-13 03:05:25,Geopolitical,moderate,"(36.201240000000006, 37.161169999999998)",4.0,Aleppo,1.0
2016-12-13 03:09:41,Ḩamāh,5294,35.0,38.0,OJTQluHA5hGSrgvRy13KCQ,Pope Francis Expresses Sympathy with Syria in Letter Delivered to President Assad,2016-12-13 03:09:41,Geopolitical,moderate,"(35.0, 38.0)",4.0,Ḩamāh,1.0
2016-12-13 03:14:46,Preston,5323,56.46913000000001,-2.9748900000000003,Yqj0TOLA5hGMspcCZNc2RA,Man and woman found dead in tenement building,2016-12-13 03:14:46,Other,moderate,"(56.469130000000007, -2.9748900000000003)",4.0,Preston,1.0
2016-12-13 04:10:38,Ḩamāh,5542,35.0,38.0,fKPSGurA5hGWRQrRy13KCQ,Syria: ‘Next phase’ of Raqqa advance begins as Daesh conquer Palmyra,2016-12-13 04:10:38,Other,moderate,"(35.0, 38.0)",4.0,Ḩamāh,1.0
2016-12-13 04:12:11,Aleppo,5510,36.201240000000006,37.16117,JlL3UerA5hGRjQvRy13KCQ,Assad forces close to capturing east Aleppo after intense bombardment,2016-12-13 04:12:11,Geopolitical,extreme,"(36.201240000000006, 37.161169999999998)",25.0,Aleppo,1.0
2016-12-13 04:13:20,Aleppo,5504,36.201240000000006,37.16117,8E9ge+rA5hG+5pcCZNc2RA,Syrian Observatory for Human Rights: Aleppo battle is at its end,2016-12-13 04:13:20,Geopolitical,low,"(36.201240000000006, 37.161169999999998)",1.0,Aleppo,1.0
2016-12-13 04:14:32,Aleppo,5518,36.201240000000006,37.16117,bmb7perA5hGAGgvRy13KCQ,French top diplomat: Russia 'gives' Palmyra to IS while fighting against Aleppo militants,2016-12-13 04:14:32,Geopolitical,extreme,"(36.201240000000006, 37.161169999999998)",25.0,Aleppo,1.0
2016-12-13 04:14:41,Wichita,5581,39.76,-98.5,0mPQq+rA5hG4PwnRy13KCQ,Iran buys Boeing aircraft from America,2016-12-13 04:14:41,Other,moderate,"(39.759999999999998, -98.5)",4.0,Wichita,1.0
2016-12-13 05:05:01,Aleppo,5649,36.201240000000006,37.16117,hK9as_HA5hG18grRy13KCQ,"URGENT: 100,000 Civilians Leave Aleppo City, Over 2,200 Terrorists Surrender",2016-12-13 05:05:01,Physical Threats,extreme,"(36.201240000000006, 37.161169999999998)",25.0,Aleppo,1.0
2016-12-13 05:05:48,Aleppo,5628,36.201240000000006,37.16117,Uujmz_HA5hG4+Z4CZNc2RA,"Syria liberates Aleppo, militants leave last holdouts",2016-12-13 05:05:48,Geopolitical,medium,"(36.201240000000006, 37.161169999999998)",9.0,Aleppo,1.0
2016-12-13 05:06:37,Abu Dhabi,5591,24.424,54.432109999999994,_CcN7fHA5hG0RgnRy13KCQ,Army chief vows to break terrorist-facilitator nexus at all costs,2016-12-13 05:06:37,Geopolitical,medium,"(24.423999999999999, 54.432109999999994)",9.0,Abu Dhabi,1.0
2016-12-13 05:06:38,Aleppo,80,36.201240000000006,37.16117,pOeV7fHA5hG+hJ0CZNc2RA,Syrian rebels get proposal to quit Aleppo; militants retake Palmyra,2016-12-13 05:06:38,Geopolitical,high,"(36.201240000000006, 37.161169999999998)",16.0,Aleppo,1.0
2016-12-13 05:06:39,Aleppo,82,36.201240000000006,37.16117,2PZC7vHA5hGddZ0CZNc2RA,Aleppo teacher: 'It's Doomsday in rebel-held east',2016-12-13 05:06:39,Crime,extreme,"(36.201240000000006, 37.161169999999998)",25.0,Aleppo,1.0
2016-12-13 05:06:40,Aleppo,5668,36.201240000000006,37.16117,zu7C7vHA5hG0RgnRy13KCQ,French Lawmakers Plan to Visit Aleppo to Advocate Humanitarian Solution,2016-12-13 05:06:40,Other,moderate,"(36.201240000000006, 37.161169999999998)",4.0,Aleppo,1.0
2016-12-13 05:06:40,Wichita,5667,39.76,-98.5,bltr7vHA5hG0RgnRy13KCQ,Cadillac backs away from alt-right portrayal after social media blast,2016-12-13 05:06:40,Infrastructure,extreme,"(39.759999999999998, -98.5)",25.0,Wichita,1.0
2016-12-13 05:06:45,Cairo,5670,30.06263,31.249670000000002,KiPV8fHA5hG0RgnRy13KCQ,22-year-old suicide bomber carried out Coptic church attack: Al-Sisi,2016-12-13 05:06:45,Physical Threats,medium,"(30.062629999999999, 31.249670000000002)",9.0,Cairo,1.0
2016-12-13 05:06:54,Aleppo,85,36.201240000000006,37.16117,irND9_HA5hGrmwvRy13KCQ,The Latest: Syria claims 99 percent control of Aleppo,2016-12-13 05:06:54,Geopolitical,extreme,"(36.201240000000006, 37.161169999999998)",25.0,Aleppo,1.0
2016-12-13 05:07:12,Cairo,5630,30.06263,31.249670000000002,hCyUAfLA5hGjy54CZNc2RA,4 Arrested in Deadly Cairo Church Bombing,2016-12-13 05:07:12,Physical Threats,medium,"(30.062629999999999, 31.249670000000002)",9.0,Cairo,1.0
2016-12-13 05:07:17,Edmonton,5671,60.10867,-113.64258000000001,6DKBBPLA5hGuBQnRy13KCQ,"Snowfall warning for Metro Vancouver Monday morning causing school closures, accidents",2016-12-13 05:07:17,Infrastructure,medium,"(60.108669999999996, -113.64258000000001)",9.0,Edmonton,1.0
2016-12-13 05:07:33,Preston,5633,54.75844,-2.6953099999999997,pGpHDvLA5hGFuZ4CZNc2RA,Official Anti-Semitism Definition by Britain Amid Rise in Anti-Jewish Attacks,2016-12-13 05:07:33,Crime,moderate,"(54.75844, -2.6953099999999997)",4.0,Preston,1.0
2016-12-13 05:07:44,Aleppo,5675,36.201240000000006,37.16117,nDiyFPLA5hG7yAnRy13KCQ,Syrian govt gains more ground in eastern Aleppo,2016-12-13 05:07:44,Geopolitical,extreme,"(36.201240000000006, 37.161169999999998)",25.0,Aleppo,1.0
2016-12-13 05:07:47,Ḩamāh,5634,35.00427,36.15867,UuSyFvLA5hG6dZ4CZNc2RA,"In A Pro-Assad Stronghold, Security Comes At A Heavy Price",2016-12-13 05:07:47,Natural Disaster,moderate,"(35.004269999999998, 36.158670000000001)",4.0,Ḩamāh,1.0
2016-12-13 05:08:20,Preston,5651,54.75844,-2.6953099999999997,dt9hKvLA5hGp+J0CZNc2RA,No password is ever complex enough for today's hackers,2016-12-13 05:08:20,Other,moderate,"(54.75844, -2.6953099999999997)",4.0,Preston,1.0
2016-12-13 05:08:21,Aleppo,5684,36.201240000000006,37.16117,tguWKvLA5hGU1QrRy13KCQ,Assad forces nearing win in Aleppo as battle reaches 'final stages',2016-12-13 05:08:21,Geopolitical,extreme,"(36.201240000000006, 37.161169999999998)",25.0,Aleppo,1.0
2016-12-13 05:08:32,Aleppo,5660,36.201240000000006,37.16117,Cl56MfLA5hGlaZ0CZNc2RA,"Militants Lose Control in Aleppo, Seize 2% Only",2016-12-13 05:08:32,Physical Threats,moderate,"(36.201240000000006, 37.161169999999998)",4.0,Aleppo,1.0
2016-12-13 05:08:34,London,5686,51.50853,-0.12574000000000002,duBsMvLA5hGttwrRy13KCQ,Forest Hill 'stabbing': Man 'stabs passenger on train' and 'chases people outside station with a knife',2016-12-13 05:08:34,Infrastructure,moderate,"(51.50853, -0.12574000000000002)",4.0,London,1.0
2016-12-13 05:08:44,Wichita,5687,39.76,-98.5,rGCDOPLA5hGCkQrRy13KCQ,Trevor Noah gets a one-on-one with President Obama,2016-12-13 05:08:44,Other,medium,"(39.759999999999998, -98.5)",9.0,Wichita,1.0
2016-12-13 05:08:53,Yazd,5688,32.0,53.0,4rzXPfLA5hG85ArRy13KCQ,Netanyahu wants to end Iran nuclear accord,2016-12-13 05:08:53,Geopolitical,moderate,"(32.0, 53.0)",4.0,Yazd,1.0
2016-12-13 06:05:05,Ḩamāh,5744,35.0,38.0,TgH1F_rA5hGCaQnRy13KCQ,Russian Special Forces in Syria - First official video material (English subtitles),2016-12-13 06:05:05,Geopolitical,medium,"(35.0, 38.0)",9.0,Ḩamāh,1.0
2016-12-13 06:07:09,Yazd,5742,32.0,53.0,Vp7OYfrA5hGv8AvRy13KCQ,US-Iran tensions rise as Trump presidency looms,2016-12-13 06:07:09,Geopolitical,moderate,"(32.0, 53.0)",4.0,Yazd,1.0
2016-12-13 06:07:47,Los Angeles,5846,33.92752,-118.27813,vjJNePrA5hGGEgvRy13KCQ,Officer involved shooting at South LA gang party wounds one,2016-12-13 06:07:47,Physical Threats,moderate,"(33.927520000000001, -118.27813)",4.0,Los Angeles,1.0
2016-12-13 06:08:26,Preston,5868,54.75844,-2.6953099999999997,9ILhj_rA5hGR7ArRy13KCQ,Six held in UK anti-terrorism raids; bomb disposal called in,2016-12-13 06:08:26,Physical Threats,moderate,"(54.75844, -2.6953099999999997)",4.0,Preston,1.0
2016-12-13 06:08:39,Mogadishu,5848,-0.35817,42.545359999999995,egmHl_rA5hGMDQvRy13KCQ,"At least 4 dead, 10 people wounded in Kismayo blast",2016-12-13 06:08:39,Physical Threats,moderate,"(-0.35816999999999999, 42.545359999999995)",4.0,Mogadishu,1.0
2016-12-13 06:08:42,Gaza,5849,31.5,34.75,NP1PmfrA5hG1SQvRy13KCQ,Israel confirms first Turkish envoy since 2010,2016-12-13 06:08:42,Geopolitical,moderate,"(31.5, 34.75)",4.0,Gaza,1.0
2016-12-13 07:05:19,Aleppo,5939,36.201240000000006,37.16117,uP7ogQLB5hG1kgnRy13KCQ,The Latest: 'Last distress call' from Aleppo clinic,2016-12-13 07:05:19,Geopolitical,extreme,"(36.201240000000006, 37.161169999999998)",25.0,Aleppo,1.0
2016-12-13 07:08:01,Chicago,5975,41.34559,-88.84258,vgsv4gLB5hG47ZMCZNc2RA,"Man grazed by bullet shot through front door, Ottawa police say",2016-12-13 07:08:01,Physical Threats,moderate,"(41.345590000000001, -88.842579999999998)",4.0,Chicago,1.0
2016-12-13 07:16:53,Asyūţ,6052,27.0,30.0,qAWKHwTB5hGusJICZNc2RA,Egypt: Dozens Protest After Being Denied Entry to Funeral of Cathedral Bombing Victims,2016-12-13 07:16:53,Physical Threats,moderate,"(27.0, 30.0)",4.0,Asyūţ,1.0
2016-12-13 08:07:15,Atlanta,6158,32.75042,-83.50018,Nm7EKAvB5hGvAAvRy13KCQ,Russia Consolidates Military Control in Abkhazia as Georgia’s Ruling Party Further Eases Its Resistance,2016-12-13 08:07:15,Geopolitical,medium,"(32.750419999999998, -83.50018)",9.0,Atlanta,1.0
2016-12-13 08:09:46,Surrey,6176,49.10635,-122.82508999999999,jvUWgwvB5hGqGpECZNc2RA,17-year-old in hospital following stabbing in Surrey,2016-12-13 08:09:46,Crime,moderate,"(49.106349999999999, -122.82508999999999)",4.0,Surrey,1.0
2016-12-13 08:11:34,Wichita,6258,39.76,-98.5,xndTwwvB5hG8u5QCZNc2RA,France waging cyber war on hackers with its first 'cyber army',2016-12-13 08:11:34,Other,moderate,"(39.759999999999998, -98.5)",4.0,Wichita,1.0
2016-12-13 09:15:15,Chicago,6437,41.85003,-87.65005,BsuGqBTB5hG+GwvRy13KCQ,Interrupting Chicago's Gun Violence In A Historically Awful Year,2016-12-13 09:15:15,Physical Threats,medium,"(41.850029999999997, -87.650049999999993)",9.0,Chicago,1.0
2016-12-13 09:20:49,Milwaukee,6549,43.53915,-89.46262,cNUDcBXB5hGGOAjRy13KCQ,Prisons chief: DOC 'getting a handle' on staffing shortages,2016-12-13 09:20:49,Other,medium,"(43.539149999999999, -89.462620000000001)",9.0,Milwaukee,1.0
2016-12-13 09:20:56,Preston,6534,54.75844,-2.6953099999999997,qlsNdBXB5hGhNQnRy13KCQ,UK adopts international definition of anti-Semitism,2016-12-13 09:20:56,Other,moderate,"(54.75844, -2.6953099999999997)",4.0,Preston,1.0
2016-12-13 10:05:51,London,6586,51.50853,-0.12574000000000002,NoJjuhvB5hG6qAvRy13KCQ,"Man Stabs London Passenger, Then Shouts 'I Want To Kill A Muslim': Report",2016-12-13 10:05:51,Geopolitical,moderate,"(51.50853, -0.12574000000000002)",4.0,London,1.0
2016-12-13 10:06:29,"Washington, D.C.",6413,38.23319,-78.36917,vG7u0BvB5hG40wrRy13KCQ,Greene donations head to Gatlinburg to aid wildfire victims,2016-12-13 10:06:29,Natural Disaster,moderate,"(38.23319, -78.369169999999997)",4.0,"Washington, D.C.",1.0
2016-12-13 10:12:26,Ḩamāh,6692,35.0,38.0,AlR1pRzB5hGW5AnRy13KCQ,Airstrikes kill 53 civilians in Daesh-held Syria villages,2016-12-13 10:12:26,Geopolitical,medium,"(35.0, 38.0)",9.0,Ḩamāh,1.0
2016-12-13 10:17:02,Atlanta,6768,34.29788,-83.82406999999999,RoIhSh3B5hGFrwjRy13KCQ,No injuries reported in Gainesville SWAT standoff,2016-12-13 10:17:02,Physical Threats,moderate,"(34.297879999999999, -83.824069999999992)",4.0,Atlanta,1.0
2016-12-13 10:20:25,Lagos,6743,6.45407,3.3946699999999996,BBcUwx3B5hGn3AvRy13KCQ,Lagos PDP chair blames party crisis on 2019 presidential ambition,2016-12-13 10:20:25,Geopolitical,moderate,"(6.4540699999999998, 3.3946699999999996)",4.0,Lagos,1.0
2016-12-13 11:04:04,Aleppo,6749,36.201240000000006,37.16117,QjIZ3CPB5hGgFAvRy13KCQ,"Syria: 'Battle for Aleppo is over' as rebels withdraw, monitor claims",2016-12-13 11:04:04,Geopolitical,extreme,"(36.201240000000006, 37.161169999999998)",25.0,Aleppo,1.0
2016-12-13 11:04:48,Aleppo,6813,36.201240000000006,37.16117,Qsmt9iPB5hGwiwrRy13KCQ,Syrian army controls the Bostan Al-Qasr and Al-Kalasa neighborhoods in the southern part of eastern Aleppo neighborhoods: Armed groups activists,2016-12-13 11:04:48,Physical Threats,moderate,"(36.201240000000006, 37.161169999999998)",4.0,Aleppo,1.0
2016-12-13 11:05:12,London,6855,46.533359999999995,-83.69991,2D2uBCTB5hGiVZMCZNc2RA,One man arrested after possible hostage situation on North Michigan Street,2016-12-13 11:05:12,Crime,moderate,"(46.533359999999995, -83.699910000000003)",4.0,London,1.0
